booking_id,booking_date,user_id,flight_carrier_code,flight_origin_id,flight_dest_id,passengers,revenue
113026,2024-09-21 14:13:30,1686,DL,12266,10397,2,765.36
113027,2025-07-01 04:22:29,49276,F9,14869,12892,2,356.49
113028,2024-03-25 18:53:09,17394,B6,12478,10397,1,262.24
113029,2024-10-30 19:11:40,31148,WN,12892,11298,3,952.4
113030,2025-06-09 08:12:51,35903,NK,12892,11298,5,569.08
113031,2024-03-07 13:41:42,34984,B6,14107,13204,5,1965.19
113032,2025-10-28 19:42:24,38109,AS,14869,14771,4,837.19
113033,2025-07-25 17:51:45,16880,B6,13204,12478,5,1756.78
113034,2024-08-25 23:21:25,8184,DL,13930,12478,3,873.35
113035,2025-07-18 15:23:48,17520,DL,10397,13303,4,2361.48
113036,2025-03-14 18:27:24,29999,NK,12892,11298,5,603.1
113037,2024-10-31 18:59:33,7220,AA,13204,10397,1,466.64
113038,2024-12-11 21:46:22,45563,AA,11298,12266,5,1686.73
113039,2024-07-06 06:14:44,39955,B6,12478,12892,2,452.75
113040,2024-09-07 22:33:45,44924,UA,14771,13930,4,2440.26
113041,2025-02-01 23:36:01,18474,UA,13930,14771,1,257.4
113042,2025-06-22 11:29:35,16430,DL,13930,12478,5,2449.12
113043,2025-05-20 03:15:36,44936,NK,13204,12892,4,1028.66
113044,2025-09-23 05:35:39,31428,AA,13204,10397,5,1918.99
113045,2024-12-19 03:23:15,29617,F9,14869,12892,1,276.15
113046,2025-02-23 03:37:43,15507,AS,14057,12892,3,938.3
113047,2025-02-08 12:39:03,38017,UA,13930,12478,2,660.02
113048,2024-09-21 17:08:05,38762,AA,11298,12266,2,1029.78
113049,2025-01-02 21:06:16,27556,UA,13930,14771,2,1253.14
113050,2025-03-21 16:56:42,12900,F9,14869,12892,4,779.19
113051,2025-05-11 21:04:26,40314,WN,12892,11298,4,671.99
113052,2025-08-14 08:37:40,26019,B6,13204,14107,2,416.36
113053,2025-03-03 00:32:43,8298,NK,13204,12478,3,379.8
113054,2024-08-25 23:52:58,13735,AS,14869,14771,2,839.57
113055,2024-12-23 12:08:21,6123,WN,12266,13204,5,1713.5
113056,2024-06-29 06:31:44,33565,B6,13204,14107,5,1297.04
113057,2024-06-23 18:47:27,11719,NK,14107,13204,5,1284.15
113058,2024-02-20 20:26:40,36932,DL,15016,10397,4,2027.04
113059,2024-04-13 14:37:52,41142,AA,11298,12892,2,710.64
113060,2024-11-16 16:58:57,35335,WN,12266,13204,2,654.78
113061,2025-09-27 14:40:13,35179,NK,12892,13204,3,509.87
113062,2025-02-07 12:53:20,5544,WN,13204,11298,2,319.15
113063,2025-09-23 02:58:51,14334,B6,12478,14107,2,727.5
113064,2025-06-24 02:11:16,6374,F9,14869,13204,5,985.32
113065,2025-06-23 14:41:30,16322,WN,11298,13204,1,332.43
113066,2024-07-31 04:58:08,17701,AA,13204,10397,3,1680.08
113067,2025-04-29 12:55:38,49559,AA,13204,10397,1,443.81
113068,2024-01-25 14:54:24,33978,B6,10397,12478,3,771.34
113069,2025-08-23 01:57:31,3358,NK,12478,13204,3,540.97
113070,2025-07-04 05:42:44,46487,AA,11298,12266,4,1310.5
113071,2024-12-29 20:45:42,11982,AA,12892,14107,4,1393.71
113072,2024-06-22 22:44:10,36954,B6,12478,12892,1,342.74
113073,2024-06-08 05:37:27,47502,DL,12266,10397,2,1205.83
113074,2025-05-05 02:06:26,11088,B6,14107,13204,3,1347.1
113075,2024-11-07 00:58:08,25492,F9,14869,13930,4,1087.78
113076,2024-12-05 12:50:52,17109,F9,14869,13930,4,461.36
113077,2025-09-11 07:17:24,25561,DL,11193,12892,5,2033.55
113078,2024-06-11 08:03:00,2290,F9,13204,14869,4,448.27
113079,2024-05-08 13:42:22,40226,NK,13204,12478,4,581.92
113080,2024-02-15 21:32:43,44950,WN,13204,12892,4,952.04
113081,2024-11-18 22:06:57,44379,NK,13204,12478,1,202.28
113082,2025-03-29 02:23:42,28738,UA,12266,12892,5,1453.72
113083,2024-02-29 03:45:57,25410,F9,13204,14869,3,534.31
113084,2024-05-10 20:40:25,27406,B6,12478,12892,4,1548.21
113085,2024-01-26 13:54:01,42814,B6,14107,13204,1,397.81
113086,2024-08-06 12:18:03,15737,AS,14057,13930,2,588.13
113087,2025-07-20 00:59:35,33607,NK,13204,10397,3,507.59
113088,2024-06-22 10:08:44,41696,DL,10397,12892,2,723.65
113089,2024-12-27 00:46:02,24357,WN,13204,11298,5,1368.75
113090,2024-08-21 00:43:21,22768,F9,14869,10397,3,812.85
113091,2024-05-13 06:56:49,24759,DL,10397,15016,3,1632.01
113092,2024-10-04 19:00:45,17727,DL,12266,10397,5,2320.4
113093,2025-01-24 02:45:33,19614,B6,12478,13204,2,851.23
113094,2024-04-30 17:07:19,24788,F9,14869,13930,1,168.59
113095,2024-09-19 10:57:12,42535,AA,13204,10397,2,834.53
113096,2025-09-23 13:50:49,42542,UA,14771,13930,5,1555.81
113097,2025-10-19 09:19:38,16253,AA,12892,14107,3,1277.0
113098,2025-06-21 21:29:02,48890,AA,12478,11298,1,260.0
113099,2025-10-02 04:26:36,41588,B6,12478,14771,4,1061.46
113100,2024-07-23 07:34:30,8557,AS,14771,14057,4,1281.67
113101,2024-08-14 10:08:43,22274,AA,12892,10397,1,422.73
113102,2024-08-29 07:59:44,22344,WN,12266,13204,5,868.95
113103,2025-10-10 22:46:29,25293,AA,11298,13204,4,1484.06
113104,2024-02-25 01:46:28,14161,F9,14869,12892,2,282.82
113105,2025-08-02 21:20:52,25516,F9,13930,14869,2,343.75
113106,2025-05-13 19:42:36,17395,UA,12266,13930,3,1583.3
113107,2025-01-31 02:58:34,8021,B6,13204,14107,2,610.17
113108,2025-07-11 15:30:46,1412,B6,12478,10397,4,1494.17
113109,2024-04-04 17:22:04,37558,DL,11433,13930,5,1369.41
113110,2025-05-09 00:38:13,37893,AA,12892,10397,5,2081.34
113111,2024-01-28 05:52:07,10642,F9,10397,14869,5,599.46
113112,2025-07-15 01:27:33,10430,DL,11433,13930,1,333.69
113113,2025-06-18 09:18:23,5145,DL,10397,13303,2,790.77
113114,2025-08-20 20:30:59,4937,DL,10397,12892,3,1755.66
113115,2025-05-08 09:54:06,35938,NK,13204,12478,2,331.63
113116,2024-02-12 05:20:50,26300,AA,11298,12266,2,1134.33
113117,2024-01-17 22:45:01,21496,NK,12892,11298,5,1043.07
113118,2024-07-12 22:46:27,32942,AA,11298,13204,2,613.05
113119,2025-08-14 05:53:13,15520,WN,12892,14107,1,344.99
113120,2025-10-08 15:29:14,36613,F9,13930,14869,4,939.5
113121,2025-10-09 12:09:29,31867,B6,12892,12478,2,887.21
113122,2025-10-07 14:32:36,6074,AA,12478,11298,4,1241.86
113123,2025-05-24 02:28:30,14003,NK,13204,12892,2,200.01
113124,2025-09-20 23:57:03,10147,B6,13204,14107,4,1035.05
113125,2024-02-25 03:25:55,6658,F9,11298,14107,1,241.91
113126,2024-10-21 21:43:03,27137,NK,12478,13204,5,450.22
113127,2025-01-08 19:14:01,44882,WN,13204,11298,4,1131.79
113128,2024-01-11 13:57:45,5885,B6,12478,14107,1,416.06
113129,2024-04-29 06:10:11,31829,F9,13930,14869,4,1019.11
113130,2024-03-14 14:13:35,25782,AS,14057,13930,3,625.45
113131,2024-01-24 12:13:11,25888,NK,10397,13204,5,575.48
113132,2025-01-04 22:45:27,15779,DL,14869,11433,1,292.56
113133,2024-05-08 19:30:17,19748,F9,13930,14869,4,592.25
113134,2025-01-02 13:48:52,39246,DL,15016,10397,5,2570.31
113135,2025-04-25 02:54:54,22235,DL,10397,13303,5,2369.2
113136,2024-07-09 16:05:37,45475,B6,12892,12478,5,1843.61
113137,2025-08-17 10:20:49,37444,AS,14869,14771,3,657.23
113138,2025-01-26 07:11:28,47457,F9,14869,13930,5,1238.29
113139,2024-03-23 01:58:33,20229,DL,13930,12478,4,1320.39
113140,2024-07-11 18:37:23,12476,DL,11193,12892,4,1550.65
113141,2025-04-22 17:35:20,24363,AA,11298,13204,5,2388.1
113142,2025-04-09 00:37:01,15727,F9,11298,14107,2,536.68
113143,2024-02-08 16:07:35,32241,AS,14771,14869,5,1815.37
113144,2024-12-22 07:16:15,24828,WN,13303,12478,2,565.04
113145,2025-07-26 16:43:01,1926,DL,14869,11433,5,2964.19
113146,2024-07-20 00:17:59,16277,F9,13930,14869,4,917.74
113147,2025-03-21 21:43:36,22953,F9,13204,14869,3,822.45
113148,2024-11-18 08:56:19,6692,DL,11433,13930,2,507.04
113149,2024-09-23 04:45:17,13105,AA,12892,10397,1,478.91
113150,2025-08-14 11:01:19,17262,NK,14107,13204,5,453.88
113151,2024-04-02 23:29:07,29618,F9,14107,11298,5,552.2
113152,2024-10-21 03:14:35,24570,F9,10397,14869,3,650.44
113153,2024-11-07 19:28:39,8254,DL,13930,12478,1,568.09
113154,2024-12-18 19:12:08,47185,B6,12892,12478,1,401.08
113155,2025-09-20 13:39:07,37965,NK,14107,13204,5,1110.25
113156,2025-10-06 12:41:44,24176,AS,14869,14771,2,799.62
113157,2025-01-04 03:30:50,32761,AA,11298,12892,2,727.42
113158,2025-01-14 04:24:31,1041,AS,14771,13930,4,837.46
113159,2024-11-27 13:13:10,45480,NK,13204,10397,5,562.86
113160,2025-01-09 03:14:39,9635,B6,12478,12892,3,1317.77
113161,2025-04-18 10:45:14,15780,AA,12892,14107,4,2233.32
113162,2024-11-25 14:58:43,47730,B6,13204,14107,3,635.1
113163,2025-04-27 21:23:24,46580,F9,14869,13930,4,393.51
113164,2024-09-07 06:30:09,15181,NK,10397,13204,5,445.55
113165,2024-02-16 23:54:33,30826,WN,11298,13204,3,810.85
113166,2025-02-01 06:32:51,15444,UA,13930,12478,5,2326.16
113167,2024-10-16 10:47:52,9396,B6,12478,13204,3,826.0
113168,2024-07-03 00:30:03,13136,UA,12266,12892,4,1172.31
113169,2024-05-29 03:23:02,46666,AS,14771,13930,4,1956.17
113170,2025-01-14 09:19:01,40622,AA,13204,10397,3,1522.81
113171,2025-05-07 02:52:03,27691,DL,13930,12478,3,1759.25
113172,2025-04-19 23:04:46,18331,UA,14771,12266,4,2281.56
113173,2025-02-24 17:10:56,27437,NK,12892,13204,2,316.32
113174,2025-09-30 18:38:01,4805,DL,11193,12892,5,2024.24
113175,2024-08-02 05:09:35,5570,AA,13930,11298,3,1095.16
113176,2024-11-01 10:11:13,4506,NK,11298,13204,4,619.75
113177,2024-01-14 18:44:21,16787,DL,12266,10397,1,563.43
113178,2024-08-10 21:41:35,6845,WN,11298,12892,2,671.58
113179,2024-12-03 23:23:36,11361,DL,10397,13303,4,1383.59
113180,2024-02-16 08:49:34,40554,AA,11298,12266,1,562.7
113181,2025-10-10 06:37:48,31446,UA,14771,13930,5,1534.34
113182,2024-06-23 22:36:07,40265,UA,10397,12892,2,1229.63
113183,2025-05-31 06:14:40,27724,UA,14771,12266,1,462.6
113184,2025-06-06 17:54:21,7102,B6,12478,13204,5,1451.87
113185,2024-02-13 20:13:06,39821,WN,11298,13204,3,1032.27
113186,2025-01-12 09:24:31,19819,NK,13204,14107,2,360.17
113187,2024-08-23 02:25:47,12085,NK,12892,11298,1,240.56
113188,2024-05-26 17:34:33,28150,F9,14869,12892,3,445.52
113189,2024-01-28 19:58:53,18019,B6,14107,13204,1,440.12
113190,2025-09-22 15:13:12,16530,B6,14107,13204,1,324.34
113191,2024-11-02 06:13:02,26137,F9,14107,11298,1,216.01
113192,2024-09-25 10:24:58,11602,UA,12266,12892,3,1149.48
113193,2025-03-02 22:53:31,10081,B6,12892,12478,2,713.62
113194,2024-10-20 15:36:44,6555,NK,12478,13204,1,183.3
113195,2025-07-03 05:41:42,12032,NK,13204,14107,3,698.28
113196,2025-09-24 16:18:48,19991,AA,13204,10397,1,616.04
113197,2025-06-30 12:10:10,29008,F9,14869,12892,1,223.16
113198,2024-08-20 07:23:16,13885,DL,11433,13930,1,284.01
113199,2024-07-25 20:26:51,9755,DL,11433,12478,2,1071.3
113200,2024-08-13 22:56:43,34872,AA,12478,11298,2,573.71
113201,2024-04-12 21:56:58,48380,WN,12892,11298,2,473.28
113202,2025-01-18 08:45:24,31463,WN,11298,13204,2,333.22
113203,2024-05-13 01:03:42,34276,AA,12478,13930,2,961.0
113204,2025-10-31 19:05:29,37904,NK,11298,13204,3,374.94
113205,2025-07-19 05:41:11,3439,NK,13204,12478,1,191.4
113206,2024-12-31 14:09:39,13170,AS,12892,14771,4,1567.65
113207,2024-10-09 05:50:58,5963,B6,12478,14771,2,474.06
113208,2025-07-15 20:27:26,23032,F9,12892,14869,4,774.41
113209,2025-10-05 13:14:55,14891,AA,13204,10397,1,498.97
113210,2025-04-18 10:33:32,46947,UA,13930,12478,5,1638.57
113211,2024-05-12 11:57:53,11041,F9,11298,14107,5,1342.98
113212,2025-03-22 05:31:01,34534,AS,14771,13930,4,1687.04
113213,2025-07-14 00:27:05,22292,AA,13930,11298,1,527.35
113214,2024-03-29 00:49:52,24322,F9,14869,13930,2,546.51
113215,2024-06-20 07:27:32,2956,UA,12478,13930,3,1481.85
113216,2025-07-10 17:56:19,32300,NK,12892,11298,3,466.49
113217,2025-08-04 01:27:46,25129,DL,10397,15016,3,1068.99
113218,2024-01-19 04:03:27,28708,NK,13204,12478,3,660.74
113219,2024-10-28 12:51:18,8293,AS,14057,12892,1,436.42
113220,2025-06-02 05:55:10,32039,WN,13303,12478,5,1603.57
113221,2024-09-28 11:21:23,16831,NK,14107,13204,1,210.38
113222,2025-01-23 14:17:36,12312,DL,10397,12892,5,1921.5
113223,2025-05-26 13:25:56,16889,B6,12478,14107,4,1751.28
113224,2025-09-13 00:06:07,14960,WN,11298,13204,5,1654.0
113225,2024-07-14 23:37:14,49411,NK,10397,13204,4,411.02
113226,2024-04-15 22:17:55,24870,WN,12892,11298,2,477.98
113227,2024-10-06 22:25:22,13825,B6,12478,12892,4,1090.88
113228,2024-07-06 04:41:27,12891,WN,12892,11298,3,880.84
113229,2024-01-18 07:54:31,26652,WN,11298,12892,2,408.73
113230,2024-07-04 19:56:40,15481,WN,13204,11298,1,140.77
113231,2025-02-28 23:24:35,29908,UA,13930,12478,4,1993.44
113232,2025-06-06 19:56:43,3563,WN,12892,14107,2,271.2
113233,2025-09-18 19:21:33,6850,AA,13930,11298,2,494.91
113234,2025-06-25 02:26:09,39936,UA,13930,14771,1,638.38
113235,2025-10-13 09:23:02,29282,WN,13204,11298,2,553.17
113236,2024-03-05 02:11:35,48281,AS,14057,12892,4,825.52
113237,2024-10-31 05:03:21,11242,NK,13204,12478,3,767.52
113238,2024-10-25 12:00:28,40186,UA,12478,13930,4,1031.06
113239,2025-01-31 04:17:24,21904,AS,14057,12892,3,1343.92
113240,2025-10-29 08:13:01,49806,WN,13303,12478,4,1242.03
113241,2025-04-03 18:30:11,47604,DL,14869,11433,2,842.3
113242,2025-03-21 02:21:39,46717,WN,11298,13204,5,1393.42
113243,2025-03-07 17:00:24,46570,AS,12892,14057,4,893.39
113244,2024-12-28 07:22:42,44334,UA,12266,13930,2,762.48
113245,2025-02-25 07:30:25,39545,AS,14771,14869,3,754.05
113246,2025-07-15 04:46:38,37316,B6,13204,12478,2,610.81
113247,2025-07-17 03:06:25,11109,UA,13930,12478,3,991.58
113248,2024-08-16 04:44:29,8165,WN,12266,13204,3,370.96
113249,2025-06-29 15:34:50,45349,WN,11298,13204,3,592.42
113250,2024-08-18 10:28:07,38262,UA,12266,13930,5,2753.33
113251,2024-06-14 21:11:05,42913,B6,12892,12478,3,1343.74
113252,2025-08-29 19:56:18,6685,B6,13204,14107,4,1263.77
113253,2025-05-05 16:36:00,14515,UA,12266,13930,3,1806.64
113254,2025-05-02 01:32:44,33996,AA,12892,14107,3,1432.87
113255,2024-10-25 11:41:57,19446,AS,12892,14057,1,465.63
113256,2024-06-26 04:17:04,40991,WN,11298,12892,5,885.79
113257,2025-05-25 13:50:02,35672,AS,12892,14771,3,1240.51
113258,2024-11-12 02:49:23,33555,WN,11298,12892,1,156.57
113259,2025-09-17 00:36:56,48745,NK,13204,12892,4,484.34
113260,2024-06-06 12:10:13,28602,WN,11298,13204,3,1006.53
113261,2024-12-23 22:07:35,12480,AA,11298,13204,4,2278.51
113262,2024-01-20 11:55:36,41983,UA,14771,13930,3,1414.13
113263,2024-12-16 15:04:08,35718,NK,13204,14107,3,243.82
113264,2024-01-04 10:38:14,43888,NK,14107,13204,4,322.05
113265,2024-12-21 06:58:34,11538,F9,10397,14869,3,331.68
113266,2025-10-14 00:24:04,27280,F9,13930,14869,5,454.06
113267,2025-03-13 00:08:29,1150,AA,13930,12892,4,1894.58
113268,2024-04-16 20:31:14,45148,AA,12892,10397,4,1590.44
113269,2024-12-05 20:59:35,4968,WN,10397,13204,1,289.68
113270,2024-01-09 09:56:00,36557,UA,10397,13930,3,1774.3
113271,2025-04-22 14:57:00,30842,AA,12478,13930,5,2829.77
113272,2024-12-25 03:55:17,16615,UA,12266,12892,1,401.3
113273,2024-11-23 09:14:12,24929,NK,14107,13204,3,431.12
113274,2024-10-29 08:30:02,7226,WN,12892,11298,2,523.85
113275,2025-05-02 23:38:55,32500,UA,13930,14771,4,1553.64
113276,2024-12-15 16:37:41,14971,AS,14057,13930,1,278.27
113277,2025-05-10 03:42:47,49724,AS,14057,14771,2,879.08
113278,2024-11-03 15:11:06,27233,UA,12478,13930,3,1214.05
113279,2024-12-07 23:13:33,12645,AS,14057,13930,4,1295.29
113280,2025-01-31 02:20:51,23529,UA,13930,12478,4,1142.95
113281,2025-04-29 02:41:53,6524,NK,13204,12478,1,217.3
113282,2025-01-26 15:49:46,47645,UA,10397,13930,4,1237.66
113283,2024-03-14 14:11:15,36415,AS,14057,14771,4,1685.2
113284,2024-08-26 21:46:54,18451,AA,13930,12892,1,370.09
113285,2025-10-21 11:36:57,34850,F9,11298,14107,2,404.65
113286,2024-01-26 17:43:06,35013,DL,12266,10397,2,564.0
113287,2025-01-10 09:46:12,48696,UA,12266,13930,2,1072.63
113288,2025-07-13 02:04:43,2803,AA,11298,12266,5,1392.54
113289,2024-06-15 10:46:34,6224,B6,10397,12478,4,1541.06
113290,2024-04-09 13:34:09,45272,AS,14771,14057,4,1780.63
113291,2025-06-07 18:34:44,31738,B6,13204,14107,4,1074.46
113292,2025-01-02 20:20:02,37094,F9,14107,11298,2,559.93
113293,2024-12-25 13:30:46,43318,F9,12892,14869,4,370.25
113294,2025-10-23 22:16:48,30667,AS,14771,14869,1,451.05
113295,2024-05-21 09:14:49,17833,B6,12478,12892,4,1512.5
113296,2024-12-23 11:46:05,12647,AA,13930,11298,1,398.34
113297,2025-02-25 00:30:36,41636,F9,10397,14869,3,328.47
113298,2024-06-12 05:33:23,46216,WN,11298,13204,5,999.33
113299,2025-06-18 02:55:26,11229,B6,12478,10397,5,1555.52
113300,2025-02-24 04:16:27,4754,AS,14057,14771,1,388.09
113301,2024-09-11 09:45:54,17959,AS,14057,13930,4,1531.27
113302,2024-06-04 03:48:32,6910,DL,13930,12478,4,1602.83
113303,2025-02-06 07:57:12,1353,F9,10397,14869,1,157.99
113304,2025-10-07 08:40:24,1191,UA,10397,13930,5,2119.26
113305,2024-03-04 15:08:05,24084,F9,14869,13204,2,283.76
113306,2025-08-26 08:18:08,43043,NK,13204,14107,2,374.63
113307,2025-07-30 02:56:24,25377,B6,12892,12478,5,1523.62
113308,2024-11-13 23:55:08,35101,B6,12478,12892,2,497.85
113309,2024-01-06 02:53:06,47987,AS,14771,13930,2,452.62
113310,2025-01-20 03:33:57,8656,WN,13204,11298,4,566.84
113311,2025-09-22 18:33:59,30591,AS,12892,14771,5,2081.58
113312,2024-09-14 03:10:12,20463,NK,12892,11298,4,714.48
113313,2025-07-16 00:47:52,38305,DL,10397,13303,5,1570.19
113314,2024-01-24 14:08:26,47249,AS,14869,14771,1,210.48
113315,2024-07-08 14:21:10,12923,AS,14869,14771,2,409.51
113316,2024-03-01 05:35:56,27703,AS,14771,14057,3,1020.88
113317,2025-09-30 02:04:44,5431,AA,12892,10397,4,1155.1
113318,2025-08-18 12:18:17,12927,NK,13204,12478,3,716.78
113319,2024-01-06 14:30:00,7921,DL,11433,13930,4,2453.76
113320,2025-03-10 03:11:32,28949,DL,11433,12478,2,867.83
113321,2025-07-18 17:31:18,25610,UA,13930,12478,3,1803.93
113322,2025-03-15 00:21:07,30372,B6,12478,14107,3,997.17
113323,2025-07-10 10:12:17,18752,WN,14107,12892,3,767.08
113324,2024-03-09 04:13:34,1396,AS,14771,12892,4,1979.6
113325,2024-08-05 22:52:52,38517,UA,12892,14771,2,781.66
113326,2025-06-28 17:10:12,25262,AS,12892,14771,5,1033.87
113327,2024-09-26 03:20:31,10273,NK,12478,13204,2,246.2
113328,2025-06-05 19:29:58,29603,F9,12892,14869,4,716.81
113329,2024-05-12 05:24:16,19062,AA,13930,11298,1,237.17
113330,2025-04-05 01:04:06,38632,UA,13930,12478,3,1521.14
113331,2024-01-24 15:40:59,36708,DL,10397,12892,4,2540.5
113332,2024-07-02 00:38:35,14058,F9,14869,13204,2,517.8
113333,2024-08-29 10:06:37,16324,NK,13204,12478,4,530.63
113334,2025-01-20 20:43:04,27215,DL,11433,12478,3,1137.72
113335,2024-02-13 18:36:20,22009,F9,14869,12892,4,650.79
113336,2025-05-21 01:37:45,40599,AS,14771,12892,3,1134.64
113337,2025-06-17 07:26:19,5737,DL,14869,11433,4,1437.29
113338,2025-03-22 08:09:46,36738,NK,12892,13204,1,246.64
113339,2025-10-06 03:48:39,1610,AS,14771,13930,3,904.09
113340,2024-02-01 08:59:14,2024,AS,12892,14057,1,253.84
113341,2024-06-06 01:54:21,34300,AA,12478,11298,5,2651.15
113342,2025-08-06 09:00:54,29506,UA,12892,14771,1,343.91
113343,2024-11-20 23:46:43,42795,B6,12478,10397,3,589.49
113344,2025-05-12 14:00:33,44592,NK,12478,13204,5,419.7
113345,2024-02-16 14:30:20,31775,UA,12266,12892,3,1298.12
113346,2025-06-01 10:27:12,12327,B6,12478,13204,5,1378.97
113347,2025-03-02 11:52:58,22128,AS,14057,13930,2,712.19
113348,2025-01-31 06:15:29,14315,B6,12478,12892,5,1928.15
113349,2025-08-05 17:28:32,17013,NK,13204,12478,1,215.87
113350,2025-05-15 18:38:28,10141,WN,12892,14107,2,447.85
113351,2024-09-14 00:19:23,48756,NK,12892,13204,1,167.22
113352,2025-01-27 00:20:12,41725,NK,13204,10397,3,708.55
113353,2024-08-15 05:39:17,18149,AA,12892,10397,3,1461.46
113354,2024-01-02 19:18:09,22402,B6,10397,12478,5,924.07
113355,2024-11-09 03:15:37,32797,DL,10397,12892,1,362.09
113356,2025-05-29 16:29:30,21616,B6,10397,12478,5,1470.56
113357,2024-10-10 02:01:55,4678,AA,12478,11298,1,569.21
113358,2025-06-05 13:11:59,20961,B6,12478,10397,2,834.58
113359,2025-07-02 18:40:15,22288,AA,11298,13204,5,1774.1
113360,2025-10-20 11:02:12,28442,AA,13204,10397,2,1054.96
113361,2025-07-31 05:07:34,26289,F9,12892,14869,5,789.91
113362,2024-11-20 14:15:59,27736,UA,10397,13930,3,1523.11
113363,2024-05-15 08:17:17,12437,F9,14869,10397,3,792.4
113364,2025-04-22 16:03:45,13702,B6,12892,12478,1,201.53
113365,2024-07-30 12:24:30,33157,AS,14771,14869,1,387.12
113366,2024-08-14 08:36:51,40690,AS,14771,14869,1,264.17
113367,2024-11-26 00:07:25,1383,NK,12892,11298,1,174.63
113368,2024-05-17 01:52:12,23948,B6,12892,12478,3,1148.56
113369,2024-09-24 08:20:01,22437,B6,12478,14771,5,1317.08
113370,2025-08-29 15:12:25,35860,AS,14771,14057,5,2204.02
113371,2025-04-12 21:47:57,47326,AA,12478,13930,5,1962.51
113372,2024-04-27 01:52:19,18231,AS,14869,14771,3,867.19
113373,2024-03-30 17:05:48,33662,B6,12478,12892,1,396.58
113374,2025-01-27 04:37:15,12336,NK,13204,12478,2,480.5
113375,2025-06-14 23:36:11,25551,B6,12478,10397,4,1390.13
113376,2024-04-03 14:48:50,22044,NK,12478,13204,2,493.19
113377,2025-02-26 07:08:09,41173,F9,14107,11298,1,274.99
113378,2024-10-10 03:38:08,14110,NK,11298,13204,3,364.63
113379,2024-06-18 07:09:05,5213,NK,13204,10397,3,323.13
113380,2024-09-15 16:34:21,2247,AS,14771,14869,1,250.46
113381,2024-03-18 03:32:19,31687,AS,12892,14057,4,892.89
113382,2024-03-15 07:32:57,10707,AS,12892,14771,4,1448.44
113383,2024-10-25 11:10:13,22887,AA,13204,10397,2,917.13
113384,2024-09-29 16:33:58,49028,AS,12892,14057,4,1075.09
113385,2024-10-26 03:55:47,31718,UA,13930,14771,5,1866.17
113386,2025-03-20 04:17:42,1945,AS,14869,14771,2,475.97
113387,2024-11-25 13:30:42,4035,WN,12892,11298,3,409.63
113388,2025-05-27 06:47:20,17666,UA,13930,14771,3,1697.36
113389,2024-02-13 11:59:28,30377,UA,13930,14771,5,2938.55
113390,2025-08-12 19:27:56,26719,DL,10397,15016,4,1449.46
113391,2024-02-14 02:00:41,4017,AA,12892,10397,2,778.29
113392,2024-05-31 09:50:02,30364,F9,13204,14869,3,343.99
113393,2025-06-08 17:50:05,10205,AS,14771,13930,2,787.04
113394,2025-10-04 17:28:42,34440,NK,14107,13204,4,731.4
113395,2025-09-30 19:04:07,3204,WN,14107,12892,2,308.26
113396,2025-05-28 23:11:58,17303,DL,10397,15016,4,1284.98
113397,2024-02-22 10:47:07,31755,F9,13930,14869,3,271.57
113398,2025-09-13 10:51:57,16041,WN,10397,13204,1,297.59
113399,2025-02-17 15:48:02,21824,UA,13930,14771,2,1192.11
113400,2024-06-02 00:59:05,6992,AA,13204,10397,1,456.45
113401,2024-07-16 02:22:27,11733,NK,13204,12892,3,671.2
113402,2025-08-19 11:07:47,35552,AS,12892,14771,4,1251.19
113403,2024-01-06 23:38:23,22058,AA,11298,12266,1,389.38
113404,2024-05-27 13:08:30,41533,AS,14057,14771,1,372.81
113405,2025-03-25 11:06:55,1183,B6,12478,10397,1,217.87
113406,2024-04-11 16:45:31,14521,UA,12266,12892,2,767.29
113407,2024-05-09 14:54:46,14761,AS,14057,12892,2,729.72
113408,2024-01-08 00:12:26,29137,B6,12892,12478,5,2175.97
113409,2025-06-13 18:12:04,39670,F9,12892,14869,5,602.3
113410,2024-09-29 17:53:03,45017,DL,10397,15016,1,387.05
113411,2025-09-27 10:33:31,16937,NK,12478,13204,3,742.24
113412,2025-01-12 12:24:50,48446,WN,10397,13204,3,872.26
113413,2024-12-18 17:11:51,36863,WN,11298,12892,4,631.56
113414,2024-07-29 17:05:07,11805,F9,14869,12892,2,379.64
113415,2024-04-06 10:28:37,1724,WN,11298,13204,3,744.44
113416,2024-06-10 11:11:17,10698,B6,10397,12478,5,1030.27
113417,2024-09-05 20:16:02,1080,DL,11433,12478,5,2838.59
113418,2025-08-08 21:34:28,40328,F9,13204,14869,2,409.31
113419,2024-11-17 07:16:42,42280,AS,14771,13930,5,1506.22
113420,2025-08-12 18:56:31,24174,F9,14869,13930,2,263.69
113421,2024-10-25 03:34:55,4730,AA,13204,10397,3,1491.7
113422,2025-09-24 09:34:32,31159,UA,12478,13930,3,1543.29
113423,2024-12-28 15:46:54,9687,F9,13930,14869,3,399.45
113424,2024-01-22 08:17:40,42636,AA,11298,12266,3,1020.01
113425,2025-04-28 23:38:02,28000,AA,12892,14107,5,2943.4
113426,2025-09-12 12:15:47,19332,UA,12266,12892,4,1904.72
113427,2025-06-18 09:36:08,45315,NK,11298,13204,1,102.67
113428,2024-01-09 23:33:55,20866,AA,12892,10397,3,1330.1
113429,2024-03-23 19:23:29,34708,AS,12892,14771,4,1580.23
113430,2025-06-16 10:14:25,5028,NK,10397,13204,3,614.29
