FlightDate,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,Distance,Cancelled
2024-06-23,WN,11298,12892,39,33,1574,0
2025-10-01,AA,14869,13303,24,41,2296,0
2025-06-02,AS,12892,13204,21,17,2329,0
2025-05-23,NK,10397,11193,95,90,2152,0
2024-03-06,NK,14771,13204,40,43,304,0
2025-07-31,DL,13303,11298,39,43,375,0
2025-08-08,UA,10397,13930,58,52,2021,0
2025-11-09,AS,11193,14771,13,21,610,0
2025-04-09,NK,12892,14869,108,121,1000,0
2025-03-08,B6,14869,13204,24,43,1583,0
2024-02-06,AA,14869,11433,-1,-10,1394,0
2024-04-08,F9,11193,13303,36,30,1585,0
2025-08-22,AA,11433,10397,-4,15,480,0
2024-07-28,AS,10397,12892,27,23,347,0
2025-01-12,AS,14107,11433,45,52,1292,0
2024-06-10,F9,14869,12266,26,18,982,0
2024-04-07,AA,12478,12266,21,14,2618,0
2025-09-22,UA,14057,15016,55,61,2659,0
2024-11-24,NK,11193,12892,93,84,1885,0
2025-03-25,F9,13930,14869,93,96,2802,0
2025-07-03,UA,14107,11433,18,11,1739,0
2024-11-25,F9,12266,13204,95,99,2843,0
2025-02-05,DL,13303,12478,44,45,565,0
2024-12-31,F9,14771,11433,4,19,1651,0
2025-02-07,DL,14869,12266,8,13,327,0
2024-12-12,WN,14771,11433,11,25,2895,0
2024-03-24,AS,14057,14107,24,39,603,0
2024-04-23,NK,11298,12892,90,83,1912,0
2025-08-12,DL,14057,12478,3,0,1031,0
2024-09-05,F9,13303,10397,87,104,932,0
2025-06-10,F9,13303,12478,84,90,2394,0
2025-01-15,WN,11433,13204,74,77,996,0
2025-11-21,DL,11193,12478,-3,-9,2238,0
2024-07-25,AS,14869,12892,29,21,350,0
2024-03-13,AS,11193,14869,18,14,1902,0
2024-07-26,UA,13204,10397,5,5,2093,0
2024-07-31,F9,12266,14771,52,67,854,0
2025-01-15,AS,11193,11433,18,25,743,0
2025-07-28,AA,11298,11433,5,-2,2312,0
2025-03-17,WN,11298,15016,28,40,2571,0
2025-07-11,WN,10397,11298,19,35,2239,0
2025-07-11,NK,11433,12892,43,35,782,0
2025-11-17,NK,14771,12478,49,57,2989,0
2025-11-22,NK,14057,14107,7,-3,920,0
2025-08-30,NK,13930,14771,89,96,1364,0
2025-11-07,AA,13303,15016,31,23,2650,0
2024-05-15,B6,13303,11298,74,67,2505,0
2024-12-20,NK,13204,13930,85,87,2080,0
2025-11-19,UA,11193,12892,-9,-4,2138,0
2024-09-28,F9,14107,14869,22,22,1389,0
2025-11-28,AA,11193,12478,60,59,1933,0
2025-11-22,WN,13930,11193,4,7,1982,0
2025-03-15,AS,12266,13930,22,14,900,0
2025-04-21,NK,11298,11433,68,79,2055,0
2025-02-01,F9,14057,12478,84,87,2251,0
2024-05-03,WN,14107,13204,7,7,1004,0
2024-02-07,B6,11298,13303,12,6,2333,0
2024-03-17,DL,10397,15016,26,23,1207,0
2025-02-19,UA,12892,14869,1,9,2712,0
2025-06-22,F9,12266,12892,90,80,773,0
2025-05-04,NK,15016,13204,59,58,210,0
2024-02-25,UA,13930,11193,-8,-3,623,0
2025-10-23,AA,14869,13930,-7,4,2447,0
2024-12-24,AS,13204,10397,30,39,1342,0
2024-12-05,NK,13930,13303,104,112,2967,0
2024-12-19,UA,13930,14869,31,39,1286,0
2025-03-31,F9,10397,13204,72,70,2083,0
2024-05-18,WN,14107,13303,40,33,2232,0
2024-02-01,DL,11298,15016,18,18,2563,0
2024-08-24,AA,13930,12478,45,38,2449,0
2025-11-28,AS,14771,11193,4,19,2653,1
2024-09-05,DL,10397,15016,42,42,1364,0
2024-11-18,UA,13930,11433,38,42,564,0
2025-10-09,WN,13303,13204,64,78,220,0
2025-03-23,B6,12892,12478,28,21,2555,0
2025-04-19,UA,14771,12478,-7,-13,1196,0
2024-09-29,DL,11433,12266,9,29,250,0
2025-11-03,UA,14057,12892,15,18,929,0
2025-09-28,UA,14057,10397,45,63,1292,0
2025-11-30,WN,11298,13930,4,9,2928,0
2025-11-14,WN,12892,14869,30,40,301,0
2025-08-08,NK,10397,14869,5,18,671,0
2025-06-17,AS,14771,14869,43,49,2502,0
2025-11-05,WN,10397,12892,52,47,1148,0
2024-05-10,WN,11193,11433,68,79,2704,0
2025-04-18,B6,14057,15016,33,44,2554,0
2025-02-20,NK,14771,13303,64,58,1032,0
2025-08-22,DL,14057,13930,-1,18,2954,0
2024-05-18,WN,13930,15016,-5,-9,2058,0
2025-02-03,UA,14869,12478,30,48,2531,0
2024-10-23,F9,14869,11193,36,39,1210,0
2024-09-17,DL,11298,13303,29,26,2443,0
2024-02-21,AA,12478,15016,48,48,2637,0
2024-06-04,DL,11433,14107,1,0,288,0
2024-09-11,WN,14057,12266,51,63,993,0
2024-01-27,F9,10397,13204,15,21,1586,0
2025-09-16,UA,10397,13204,46,49,1469,0
2024-09-27,AS,14057,11433,49,41,991,0
2025-09-23,AA,12266,15016,65,77,1079,0
2025-06-25,B6,12478,11298,60,68,511,0
2024-06-04,WN,13204,11298,52,62,1767,0
2025-06-29,AS,11433,11193,10,11,1319,0
2025-10-26,WN,14869,12478,77,90,1159,0
2024-12-15,AS,12478,14869,32,23,2987,1
2024-09-01,UA,14107,14771,12,6,2031,1
2024-04-01,UA,14107,10397,10,13,730,0
2025-02-16,AA,11298,14057,47,67,1364,0
2025-03-08,DL,11193,14107,37,54,634,0
2025-07-08,WN,13930,14869,78,82,1006,0
2025-11-24,AA,10397,14107,22,18,770,0
2024-07-06,AS,14057,11193,4,11,702,0
2024-03-28,F9,12478,12266,55,73,1471,0
2024-04-30,B6,13303,12478,56,48,2769,0
2025-01-06,B6,14107,11298,-1,3,294,0
2024-04-30,DL,12892,11193,11,5,1925,0
2024-07-05,AS,11298,15016,29,35,2265,0
2025-02-15,UA,11193,14107,55,57,1860,0
2025-01-30,AS,12892,12266,1,15,589,1
2024-04-01,UA,13930,12892,42,43,1463,0
2024-05-10,UA,13930,12892,19,30,2761,0
2025-02-09,UA,11433,13930,25,42,597,0
2024-09-06,AA,12478,14869,40,50,971,0
2025-10-09,NK,10397,12266,41,43,896,0
2025-11-22,F9,11433,14869,24,41,1654,0
2025-07-05,WN,12478,15016,49,51,1845,0
2024-08-11,DL,12266,13204,3,22,319,1
2025-02-27,WN,15016,13204,63,66,916,0
2024-04-21,F9,12892,15016,85,79,1470,0
2025-05-20,AS,14107,12892,25,32,1574,0
2025-10-28,F9,13930,14771,33,27,2768,0
2025-11-25,UA,12892,14869,-8,2,1362,0
2024-01-21,B6,13930,14057,44,45,2189,0
2024-11-16,DL,12478,13303,-7,-3,1108,0
2025-01-03,DL,14057,13204,38,36,1199,0
2025-04-17,F9,15016,13930,-5,-7,1818,0
2024-07-27,AS,12478,10397,27,44,1318,0
2025-08-12,WN,11193,14771,60,70,227,0
2025-02-16,F9,14057,11193,68,58,1374,0
2025-10-25,AS,14107,13204,43,36,2194,0
2025-09-22,B6,12266,14869,74,89,2469,0
2025-08-09,DL,13204,13303,1,-2,2807,0
2024-07-27,F9,12266,11193,98,95,2382,0
2024-10-11,WN,15016,11193,73,90,307,0
2025-07-15,F9,14107,11193,57,71,315,0
2024-03-03,AS,14057,14107,25,18,502,0
2025-07-18,NK,15016,14771,42,56,819,0
2025-09-05,NK,11433,13303,62,81,2850,0
2024-04-25,DL,10397,11433,36,28,1373,0
2024-04-02,UA,13930,13204,35,42,2935,0
2025-01-30,B6,11193,15016,37,42,2364,0
2024-12-01,NK,14107,15016,44,37,2422,0
2024-01-23,B6,13303,11193,44,37,1467,0
2024-07-13,AS,13303,11298,47,61,2061,0
2025-08-12,AS,10397,11193,-4,15,1771,0
2025-06-05,F9,10397,14107,15,28,213,0
2025-01-28,F9,13930,12892,67,82,784,0
2025-03-01,NK,11298,14771,70,82,2337,0
2024-05-03,F9,13930,11298,91,94,2401,0
2024-08-04,B6,14107,14057,44,53,2071,0
2024-02-02,NK,14107,13204,11,4,2498,0
2024-02-11,F9,12892,14107,68,68,1927,0
2024-03-27,AS,11433,12892,25,37,1449,0
2025-05-14,NK,15016,14771,48,41,548,0
2025-05-05,DL,12892,11433,17,19,2635,0
2025-10-08,DL,13303,15016,-5,-14,1265,0
2024-08-20,AA,13930,13204,3,-2,993,0
2025-09-06,WN,13930,12892,-4,5,848,0
2024-09-30,AS,14771,13204,37,42,424,0
2024-03-03,F9,14771,12892,66,72,608,0
2025-05-29,B6,13204,14771,40,54,777,0
2025-06-15,F9,13204,12892,38,30,2672,0
2024-08-03,DL,12892,11193,37,44,2153,0
2025-06-02,AS,13204,12266,6,5,255,0
2024-10-22,AA,14771,12266,14,7,2745,0
2024-01-10,UA,11298,12266,9,8,446,0
2024-03-02,B6,13930,10397,12,4,2126,0
2024-12-10,AA,13930,14057,26,23,2505,0
2025-10-14,AS,13930,12478,10,13,2599,0
2024-09-01,AS,14771,14107,-2,-8,2389,0
2025-08-13,AS,12478,14107,11,12,1114,0
2024-12-22,UA,11193,12892,36,46,2649,0
2024-06-19,AA,11433,14869,1,15,2234,0
2025-01-14,B6,14771,11298,31,40,2706,0
2025-09-14,AA,14057,14107,49,69,2619,0
2024-11-25,DL,14057,11298,-8,12,646,0
2025-10-29,NK,11298,14771,58,69,2143,0
2025-09-24,WN,14107,11433,67,81,209,0
2024-08-23,WN,11433,14869,50,67,2333,0
2024-10-14,AA,14869,11433,37,53,842,0
2024-11-26,AS,10397,14771,3,12,2759,0
2024-12-25,AA,12478,14869,45,52,2576,0
2025-06-02,NK,14057,12266,106,108,1596,0
2024-04-12,AA,12478,12892,11,1,1254,0
2025-07-22,B6,12266,13204,23,38,2529,0
2024-06-01,WN,11298,13303,63,78,870,0
2025-09-27,WN,13303,14107,55,50,2244,0
2024-10-10,F9,14057,11193,65,59,1018,0
2025-06-16,WN,14057,14107,10,30,1406,0
2024-08-30,AS,13930,10397,50,53,770,0
2024-12-28,WN,12266,14771,42,45,2874,0
2025-05-01,NK,11298,14057,102,119,2742,0
2025-10-03,AS,12892,12266,-10,-14,975,0
2024-01-05,AS,14057,11298,-3,-5,2303,0
2024-02-21,NK,11433,14107,84,99,1694,0
2025-04-10,F9,12266,14771,71,63,1342,0
2025-09-13,WN,14869,14107,56,70,533,0
2024-09-28,B6,12478,14869,6,24,210,0
2024-10-06,AS,11433,12478,18,26,1722,0
2025-01-19,WN,14771,13930,60,66,1996,0
2024-12-03,NK,14771,13930,8,12,1102,0
2024-09-24,WN,11298,11433,3,-5,2600,0
2024-09-28,B6,15016,12478,62,53,1562,0
2024-01-28,UA,10397,14057,19,31,369,0
2025-01-28,UA,14107,14771,20,13,2478,0
2024-11-30,AS,14771,12892,-8,-14,2407,0
2025-11-14,WN,11193,13930,40,52,2657,0
2025-05-18,B6,13930,14057,4,14,1796,0
2025-02-13,UA,14771,13930,-4,-11,2754,0
2024-01-07,UA,14771,13204,19,32,2286,0
2024-05-28,NK,13930,12478,93,89,2980,0
2024-09-24,DL,11193,14869,32,38,2177,0
2025-01-25,F9,13930,12892,-4,1,2046,0
2024-12-27,NK,14771,12892,96,94,2516,0
2024-06-20,UA,13303,12892,2,18,1132,0
2025-01-28,NK,10397,14057,2,-4,888,0
2024-05-09,DL,13204,11433,26,38,2413,0
2024-04-20,AA,11193,13303,38,41,1675,0
2024-12-26,B6,14107,13303,74,90,1056,0
2025-04-16,NK,13204,12892,52,67,2191,0
2025-07-31,F9,13930,13204,96,111,1128,0
2025-03-27,WN,12266,15016,14,32,848,0
2024-09-23,NK,15016,11433,79,99,1784,0
2025-01-07,DL,15016,13303,6,13,1348,0
2025-06-22,WN,13930,11193,34,42,1078,0
2025-11-30,UA,12266,13204,40,42,351,0
2025-05-29,DL,14771,11193,9,28,1919,0
2025-07-12,AA,14107,11433,53,52,2365,0
2024-01-12,WN,12892,14057,33,37,1635,0
2024-12-31,DL,15016,11433,4,-5,2267,0
2025-02-16,F9,13204,13930,90,108,287,0
2025-11-18,AS,12478,12266,8,16,2070,0
2024-10-06,B6,12266,13204,39,29,2308,0
2025-09-05,B6,14869,11298,48,43,1112,0
2024-02-19,NK,13303,14771,92,107,2339,0
2025-11-17,F9,11298,12892,-3,12,1542,0
2024-11-10,B6,13204,14107,30,48,717,0
2025-08-25,WN,15016,11193,23,36,1657,0
2024-08-09,AS,12266,14107,37,28,2930,0
2025-02-02,DL,12266,11193,41,44,2403,0
2025-02-16,NK,12266,14057,101,102,268,0
2025-04-07,AA,14869,12266,58,49,1827,0
2024-08-10,UA,13204,10397,4,16,2507,0
2024-04-09,UA,11298,13303,-8,0,2247,0
2024-08-10,AA,11193,15016,49,69,1409,0
2024-05-15,NK,11193,14869,-2,6,1273,0
2024-07-21,AS,13204,13303,20,33,918,0
2025-07-01,UA,14057,11193,31,31,1168,0
2025-09-25,F9,13204,15016,49,55,2588,0
2025-03-21,WN,11298,13303,-4,-12,1581,0
2025-01-31,F9,11298,12266,28,21,2282,0
2024-05-30,UA,10397,14771,3,14,2996,0
2024-09-11,UA,11433,13303,55,73,1284,0
2025-01-09,B6,14869,14107,22,29,230,0
2024-01-05,WN,14057,12478,13,26,594,0
2024-05-14,AS,14869,13204,33,46,2720,0
2025-11-25,AS,13303,14057,34,27,1179,0
2025-03-14,UA,13204,14107,14,21,1239,0
2025-05-07,F9,12892,15016,41,41,260,0
2024-03-12,UA,15016,14869,-5,15,2230,0
2024-07-11,NK,11298,14057,68,75,445,0
2025-10-13,WN,13930,14771,60,70,990,0
2024-02-09,UA,11298,12478,-3,-8,2156,0
2025-04-22,DL,12892,15016,36,47,2483,0
2024-07-26,AS,10397,12266,5,8,1492,0
2024-04-02,DL,12892,13930,-3,-1,1326,0
2024-01-05,WN,13930,14869,18,24,2559,0
2025-07-30,WN,12892,15016,63,77,2036,0
2024-06-26,F9,11298,15016,77,82,413,0
2025-08-08,NK,13930,14107,106,99,2877,0
2024-02-03,NK,14869,13930,70,85,1850,0
2024-07-25,AA,12892,15016,47,62,291,0
2025-07-15,UA,13204,12892,33,26,2187,0
2025-01-22,F9,14869,11433,7,13,2168,0
2025-08-02,WN,13303,14771,-4,4,2110,0
2025-04-23,WN,11193,11433,2,-2,2130,0
2024-01-25,AS,11193,14869,15,27,2574,0
2025-03-09,UA,12892,11298,30,39,1028,0
2025-01-15,AA,12266,15016,41,48,1369,0
2024-12-06,AA,11433,14869,15,8,2891,0
2024-10-28,NK,13930,14869,117,130,1745,0
2025-07-26,F9,13930,11433,-3,11,2748,0
2025-03-30,AS,12478,13204,29,30,747,0
2024-07-25,B6,13303,14107,49,42,2030,0
2024-01-09,WN,12892,10397,61,65,2833,0
2025-04-13,F9,15016,12478,35,33,233,0
2025-04-20,NK,11298,12266,2,18,1427,0
2024-06-06,F9,11433,13930,94,99,1878,0
2025-09-21,F9,12892,10397,42,56,317,0
2024-01-17,NK,12478,12266,103,117,1799,0
2024-09-18,B6,11298,11433,68,88,1717,0
2024-03-18,AA,14057,12266,47,44,1168,0
2024-03-21,NK,14057,11298,10,29,1941,0
2024-10-27,DL,14771,11193,-7,-6,2741,0
2024-07-06,DL,14771,14869,12,3,2630,0
2025-10-07,B6,12266,10397,47,50,2835,0
2025-09-21,F9,10397,14771,100,90,2881,0
2024-09-03,F9,15016,14869,79,83,1007,0
2025-06-05,F9,13204,15016,81,79,1460,0
2024-10-27,UA,13930,11193,48,68,1705,0
2025-06-11,F9,12478,13303,16,21,1267,0
2024-09-10,NK,11298,11193,10,30,1171,0
2024-07-05,WN,11433,13930,43,40,960,0
2025-02-16,DL,12478,13930,4,-3,653,0
2025-02-14,F9,15016,12266,51,68,1303,0
2025-01-15,DL,12266,11433,7,27,1491,0
2024-05-04,B6,15016,12892,20,23,2077,0
2024-04-23,NK,11433,14869,79,73,2808,0
2025-03-14,DL,14771,14057,44,47,1437,0
2024-03-30,AA,12478,15016,15,32,1630,0
2025-04-13,DL,14869,13930,16,31,338,0
2025-02-12,UA,12892,11433,24,17,1169,0
2024-10-06,AS,12892,13930,33,41,421,0
2024-03-03,F9,14869,15016,61,76,1305,0
2025-01-05,UA,14869,13303,27,32,486,0
2024-08-01,AS,14869,11193,47,48,2559,0
2024-01-30,AS,12478,14057,4,19,1725,0
2025-03-09,DL,11433,14107,17,12,1866,0
2025-09-03,B6,13303,13204,-9,6,815,1
2025-07-29,NK,11193,13204,58,58,1028,0
2025-09-23,WN,11433,14771,75,67,1135,0
2024-11-06,AS,10397,11193,29,46,2055,0
2025-01-16,DL,15016,12266,1,13,1626,0
2024-08-10,AS,15016,11298,31,41,2840,0
2024-02-26,AA,12478,11433,64,74,2618,0
2024-08-14,NK,13303,14107,44,57,1511,0
2024-01-11,UA,11298,13930,19,24,1846,0
2025-01-15,UA,11298,14057,44,64,2504,0
2024-02-07,NK,10397,13303,100,107,487,0
2025-10-17,DL,13204,11298,28,24,1291,1
2025-07-02,F9,14771,12478,88,104,806,0
2025-07-31,AS,13303,14771,40,34,1451,0
2025-10-21,UA,12266,11433,25,34,1593,0
2024-06-20,B6,10397,14057,56,48,1913,0
2024-03-16,WN,12892,13303,32,22,1652,0
2024-02-29,F9,11193,13930,9,4,1273,0
2024-08-15,F9,15016,14771,28,25,1347,0
2025-03-28,B6,15016,11193,50,70,1600,0
2025-06-07,NK,12266,11433,111,106,1012,0
2025-07-07,AS,15016,14771,7,-1,2269,0
2024-09-01,UA,13204,11433,47,53,1462,0
2025-01-27,AA,12892,14057,64,84,2856,0
2024-05-03,AS,15016,11298,18,12,1661,0
2025-04-16,B6,12892,12478,-3,-6,2653,0
2025-09-18,AA,12478,15016,62,80,1548,1
2025-01-31,B6,11298,14869,0,8,2136,1
2024-10-09,AA,11298,13930,6,17,2116,0
2025-06-16,AS,13204,14057,32,51,2960,0
2024-08-15,DL,10397,12892,16,9,1131,0
2024-10-24,DL,12892,14057,20,24,217,0
2024-05-19,AS,14869,12266,37,31,2843,0
2024-01-10,B6,12478,14869,0,-3,596,0
2025-11-15,DL,11193,14771,14,26,1573,0
2024-07-07,AA,12266,12478,-2,-5,1754,0
2024-08-06,WN,12478,14869,70,73,2337,0
2024-09-06,WN,12892,14869,49,67,1993,0
2024-06-25,B6,13303,10397,51,59,1136,0
2024-05-24,NK,13204,15016,97,117,2683,0
2025-10-09,B6,14771,10397,29,42,541,0
2024-06-14,NK,12478,13930,91,84,1054,0
2024-10-11,DL,14869,11298,-5,3,2101,0
2025-10-04,DL,12892,10397,10,21,1829,0
2024-04-28,DL,11433,14057,-10,-14,480,0
2025-06-11,AA,11193,14107,20,17,690,0
2024-05-08,WN,14869,11298,11,1,2822,0
2024-02-04,AS,12892,13204,2,17,875,0
2025-09-26,F9,12266,11433,41,39,823,0
2025-09-20,AS,14869,13204,44,49,1956,0
2025-07-13,AA,12892,11193,44,54,1692,0
2024-02-16,F9,11433,14057,75,89,2573,0
2024-05-14,B6,11298,13204,13,27,1804,0
2024-08-29,NK,13303,11298,120,119,819,0
2025-03-03,B6,11433,14771,55,59,2646,0
2025-10-15,DL,11298,14771,25,27,1582,0
2024-07-13,UA,15016,10397,-4,4,2128,0
2024-04-15,NK,13303,12892,20,16,2111,0
2025-08-04,WN,15016,12478,31,46,1139,0
2025-11-19,DL,13930,14771,29,25,2665,0
2024-08-04,F9,12478,14771,53,59,1886,0
2025-10-25,NK,14771,14107,78,97,2203,0
2025-04-11,NK,11433,13930,1,-9,349,0
2024-11-17,WN,14771,15016,20,16,253,0
2025-03-08,UA,13303,14057,17,13,2204,0
2024-02-05,DL,11193,12892,1,-9,1680,0
2025-05-04,F9,13303,13930,48,38,1321,0
2024-02-03,DL,12266,11298,35,50,1596,0
2024-08-27,AS,12892,14771,-3,5,1630,0
2025-03-27,B6,11193,12266,-2,-3,2010,0
2025-03-22,AS,14057,11433,26,39,1990,0
2024-03-30,DL,11433,14107,38,42,2546,0
2024-07-22,AS,14057,13930,0,4,1994,0
2025-07-20,WN,14057,13204,-4,-12,2399,0
2025-02-28,AS,12266,14771,16,13,2725,0
2025-08-24,DL,12478,10397,25,20,2973,0
2025-10-12,WN,13930,12478,24,39,1276,1
2024-01-16,NK,13204,14869,58,51,2684,0
2025-09-09,AA,11193,13204,55,55,495,0
2025-01-16,AA,13930,12892,-4,2,2751,0
2025-04-19,NK,12478,12266,114,109,1191,0
2025-04-19,AA,14771,13930,53,52,1986,0
2024-03-17,F9,13204,12892,67,57,2031,0
2025-06-12,F9,15016,13204,50,58,2633,0
2024-10-27,AA,14107,12478,29,49,813,0
2025-06-10,UA,14057,10397,57,76,214,0
2024-05-05,WN,12478,13204,61,70,2297,0
2024-10-06,NK,13204,13930,41,42,2647,0
2025-06-10,WN,11433,15016,69,60,2092,0
2025-02-03,NK,14869,15016,24,39,890,0
2025-10-19,DL,14057,12892,-10,-20,2934,0
2025-05-13,AS,14869,13303,-9,-2,2248,0
2025-08-22,NK,14107,14771,40,59,2718,0
2025-02-20,F9,13303,11298,47,37,1248,0
2025-06-01,WN,11433,12892,14,29,604,0
2025-03-20,F9,11433,14057,34,46,219,0
2024-05-08,AS,14771,12892,29,28,416,0
2025-09-17,WN,14869,11193,5,-4,270,0
2024-05-14,B6,14057,14869,68,83,2042,0
2025-01-19,B6,13303,13204,25,30,2806,1
2025-03-10,B6,13204,12478,26,35,1407,0
2025-11-06,B6,12266,14057,59,76,273,0
2024-12-23,NK,12478,11298,95,104,2836,0
2025-10-10,DL,11193,11433,7,-3,918,0
2025-02-15,WN,12478,13930,27,45,1714,0
2024-08-10,UA,15016,14057,15,15,953,0
2025-01-13,AS,13303,15016,9,17,1240,0
2024-04-04,DL,13930,11433,37,39,547,0
2024-01-29,DL,11298,14771,36,34,766,0
2024-03-23,F9,11433,14869,42,52,2287,0
2024-08-29,AA,15016,12478,34,30,2462,0
2024-11-24,B6,12892,11298,8,7,1351,0
2024-05-11,UA,15016,13303,-4,-12,1334,0
2025-02-10,NK,14107,15016,-1,7,1805,0
2025-04-07,F9,14057,12266,38,39,2816,0
2025-11-22,B6,11193,10397,19,17,430,0
2024-08-28,AS,15016,14057,17,35,1294,0
2024-09-01,WN,14057,11298,31,39,408,0
2025-08-30,AS,14771,13930,36,46,725,0
2024-07-07,AA,11433,10397,5,20,612,0
2024-09-16,UA,14057,11298,16,22,729,0
2025-02-07,B6,11298,12266,67,79,2631,0
2024-06-19,F9,11193,14057,-2,15,496,0
2025-06-28,NK,12266,14107,58,50,1300,0
2024-06-02,AA,11298,11193,46,57,1620,0
2024-05-10,NK,12266,11433,19,38,2774,0
2024-02-03,F9,14771,11298,29,24,2767,0
2024-10-04,NK,14771,15016,58,69,2904,0
2024-09-12,AA,10397,15016,49,47,1649,0
2025-01-09,NK,14771,10397,110,112,2867,0
2024-05-10,AA,14057,11193,45,55,1350,0
2024-07-23,B6,12478,14057,58,68,780,0
2024-06-05,F9,12478,11193,73,82,1606,0
2025-03-02,UA,14107,13303,46,39,2948,0
2024-09-08,F9,14057,14107,6,2,674,0
2025-03-19,DL,14771,14869,34,46,1997,0
2024-03-03,F9,13204,12892,77,75,1074,1
2024-03-27,NK,14107,10397,79,91,1374,0
2025-01-09,WN,12266,14869,73,85,1525,0
2024-09-05,AS,14107,14771,-5,1,2278,0
2024-12-17,F9,12478,14771,99,107,2470,0
2024-05-16,AA,11433,12892,15,8,2812,0
2024-01-11,F9,11433,14869,-1,5,1385,0
2025-01-02,DL,11433,15016,-4,6,1004,0
2025-08-02,AA,13303,15016,13,31,1322,0
2025-05-14,WN,15016,12266,36,30,553,0
2024-10-30,WN,14107,11433,30,40,2414,0
2025-09-29,B6,12478,12892,26,20,1507,0
2025-07-10,AA,11298,15016,-8,-7,647,0
2024-12-23,AA,14869,14107,55,46,1055,0
2024-10-08,WN,12478,11433,3,16,2074,0
2024-01-21,AS,11433,14107,27,17,2050,0
2024-11-29,B6,12266,14057,48,46,2091,0
2025-07-22,B6,14107,10397,69,62,384,0
2024-10-03,F9,15016,11193,14,32,2447,1
2025-11-02,DL,12892,14057,31,39,1158,0
2025-11-19,NK,13303,11193,85,97,1151,0
2025-05-23,B6,13204,13930,45,54,1656,0
2024-08-10,UA,14107,14771,32,50,1564,0
2025-10-25,DL,13303,13204,4,1,2527,0
2024-04-24,UA,10397,12478,8,16,1961,0
2024-01-24,DL,11298,12266,36,56,1912,0
2024-12-26,UA,10397,11298,-10,-13,1083,0
2025-03-19,DL,12478,14869,10,25,464,0
2025-02-11,DL,13303,12892,34,38,2385,0
2024-10-24,F9,11433,10397,8,6,1878,0
2025-07-30,NK,13930,12478,55,62,1032,0
2024-11-15,F9,14057,13303,79,88,2958,1
2024-11-24,B6,13204,10397,42,51,635,0
2025-01-16,AA,10397,11298,15,8,1624,0
2025-05-25,NK,10397,11193,20,36,1451,0
2025-04-21,WN,14771,14869,9,2,2438,0
2024-08-03,B6,14057,13204,22,15,1853,0
2024-03-03,WN,11298,14057,27,25,1067,0
2025-03-08,UA,11433,12478,-6,-11,223,0
2025-03-23,AS,14107,12266,43,45,2367,0
2024-07-14,DL,11433,12478,0,18,1034,0
2024-01-01,DL,12266,15016,24,42,2866,0
2025-08-07,DL,13204,11193,-10,-5,1744,0
2024-01-14,F9,12266,14057,57,56,2370,0
2024-06-16,AS,11298,14057,23,28,1181,0
2025-08-17,B6,14107,11298,42,34,448,0
2025-07-28,B6,12478,14057,-2,4,2836,0
2024-06-26,UA,12266,11433,23,42,786,0
2025-11-05,AA,12892,13930,-9,-17,364,0
2025-11-11,NK,11298,12478,77,69,1558,0
2024-02-01,F9,14771,14107,36,56,539,0
2025-02-07,F9,11298,10397,48,48,2397,0
2024-01-11,DL,12892,13303,41,61,1236,0
2024-01-17,B6,11298,13204,68,71,2606,0
2024-06-11,F9,13204,11193,34,50,953,0
2024-03-22,DL,13303,12892,29,25,2861,0
2025-09-24,B6,13930,14057,67,63,1315,0
2024-09-22,AS,12478,14057,17,13,2100,0
2025-11-27,AS,14771,15016,7,-1,2753,0
2024-05-30,F9,10397,13930,5,16,2989,1
2024-07-19,F9,10397,13204,16,19,817,0
2024-08-04,F9,12266,12892,26,46,788,0
2024-10-22,F9,11433,11193,83,103,1975,0
2024-01-04,F9,12892,13930,51,62,1000,0
2025-10-07,B6,13930,15016,18,10,298,0
2025-02-12,AS,10397,14771,29,30,977,0
2024-06-13,F9,14057,11433,2,-8,868,0
2025-06-21,B6,13930,12266,65,55,1226,0
2025-01-03,NK,14107,11298,89,89,1780,0
2024-05-22,AS,14771,13930,44,35,2876,0
2024-12-30,DL,13930,14057,15,13,2795,0
2025-11-28,WN,10397,11433,68,85,632,0
2025-07-28,DL,14771,12478,-7,-2,474,0
2025-03-20,AS,12478,14771,-5,1,2007,0
2025-07-01,UA,14057,13303,7,24,1331,0
2025-06-15,DL,10397,11193,9,17,2924,0
2025-07-08,UA,11298,12892,-4,6,1908,0
2024-07-02,NK,12478,13204,63,61,1783,0
2025-03-02,WN,11298,14107,41,48,566,0
2025-11-21,NK,13303,13204,28,23,820,0
2024-10-14,B6,14771,11193,19,20,963,0
2025-11-21,UA,12892,14107,52,42,2799,0
2024-03-19,WN,13930,11298,2,1,875,0
2025-05-31,AS,13204,14107,13,26,1162,0
2025-10-27,UA,13930,14057,15,28,2447,0
2024-07-16,AS,11193,11433,21,38,271,0
2024-08-30,UA,13303,15016,28,36,886,0
2025-08-03,UA,10397,12892,10,28,2438,0
2025-04-16,WN,12266,14107,50,69,2170,0
2024-06-26,NK,15016,12266,119,126,1599,0
2025-11-29,WN,13204,10397,77,86,1973,0
2024-04-21,AA,12478,12892,50,66,1630,0
2025-08-30,WN,13930,14057,12,23,1076,0
2024-10-24,F9,15016,13930,70,87,263,0
2024-12-07,WN,15016,13204,7,6,2305,0
2025-08-15,NK,12478,12892,0,-3,2699,0
